,endTime,artistName,trackName,msPlayed
5560,2021-12-20 13:21,m3lly,mararun,125903
5561,2021-12-20 13:24,Maci,Voices In My Head,139645
5562,2021-12-20 13:26,HM Surf,Sugar Haze,147043
5563,2021-12-20 13:28,niff_,bulb,125040
5564,2021-12-20 13:31,scratchine,sound by night,149101
5565,2021-12-20 13:52,Kid Kio,Paper Plane,118588
5566,2021-12-20 18:10,Acquired,FTX (with Sam Bankman-Fried & Mario Gabriele),2733360
5567,2021-12-20 19:16,Acquired,FTX (with Sam Bankman-Fried & Mario Gabriele),2666196
5568,2021-12-21 09:43,Desired,Tell Me,3861
5569,2021-12-21 09:43,Desired,Tell Me,11227
5570,2021-12-21 09:47,Phil Gerus,Too Close to Love (What's Your Addiction),194286
5571,2021-12-21 09:51,Vantage,Barracuda,251077
5572,2021-12-21 09:55,Lando Burch,Back on the Groove,242034
5573,2021-12-21 09:58,acidente,Gotta Go Crazy,192000
5574,2021-12-21 10:00,Groovy Kaiju,Take Me Back to Shinjuku,113543
5575,2021-12-21 10:01,Ricky Rich,Habibi - Albanian Remix,1935
5576,2021-12-21 10:05,Assad Khoury,Al Ghaba,230818
5577,2021-12-21 10:08,Douaa,Haditouni,205875
5578,2021-12-21 10:11,Ahmed Malek,Omar Gatlato - Alternative Version,151000
5579,2021-12-21 10:15,El Shab Arab,Yama Eyouny,284173
5580,2021-12-21 10:19,Hamid Al Shaeri,Ayonha,221500
5581,2021-12-21 10:23,Fadoul,Ahl Jedba,233000
5582,2021-12-21 10:25,Fairuz,Maarifti Feek,133307
5583,2021-12-21 10:29,Al Massrieen,Sah,224000
5584,2021-12-21 10:33,Ibrahim Hesnawi,Tendme,279250
5585,2021-12-21 10:38,Al Massrieen,Asef Gedan,245625
5586,2021-12-21 10:41,Ihsan Al Munzer,Come My Love,223947
5587,2021-12-21 10:45,Kamal Keila,Agricultural Revolution,242939
5588,2021-12-21 11:10,Zohra,Badala Zamana (Habibi Funk 015),189341
5589,2021-12-21 11:20,FT News Briefing,Chile veers left,592314
5590,2021-12-22 09:44,Prince,I Feel for You,2837
5591,2021-12-22 09:44,Prince,Purple Rain - Piano & A Microphone 1983 Version,3605
5592,2021-12-22 09:48,Prince,I Feel for You,202608
5593,2021-12-22 09:50,Prince,Stare,130847
5594,2021-12-22 09:53,Prince,Partyman,191560
5595,2021-12-22 09:57,Prince,Pop Life,225227
5596,2021-12-22 10:01,Prince,Anotherloverholenyohead,240693
5597,2021-12-22 10:05,Prince,Erotic City,235493
5598,2021-12-22 10:10,Prince,THIS COULD BE US,312230
5599,2021-12-22 10:11,Prince,Lady Cab Driver,50194
5600,2021-12-22 10:11,Prince,Black Sweat,3111
5601,2021-12-22 10:11,Prince,Housequake,309
5602,2021-12-22 10:15,Prince,Take Me with U,234133
5603,2021-12-22 10:22,Prince,Insatiable,399667
5604,2021-12-22 10:27,Prince,Girls & Boys,329587
5605,2021-12-22 10:33,Prince,Alphabet St.,339933
5606,2021-12-22 10:36,Prince,Thieves in the Temple,200680
5607,2021-12-22 10:44,Prince,"Do Me, Baby",463840
5608,2021-12-22 10:45,Prince,U Got the Look,63318
5609,2021-12-22 11:10,FT News Briefing,America’s segregated banking,6336
5610,2021-12-22 11:10,Prince,U Got the Look,1602
5611,2021-12-22 11:22,FT News Briefing,America’s segregated banking,707741
5612,2021-12-22 19:22,"Today, Explained",Vanessa Nakate’s climate optimism,1667498
5613,2021-12-23 09:29,"Tyler, The Creator",Glitter,7445
5614,2021-12-23 09:33,"Tyler, The Creator",Glitter,217560
5615,2021-12-23 09:39,Kendrick Lamar,Money Trees,386282
5616,2021-12-23 09:40,J. Cole,t h e . c l i m b . b a c k,18410
5617,2021-12-23 09:45,EARTHGANG,AMERICAN HORROR STORY,309218
5618,2021-12-23 09:47,Smiley,38 (feat. Pressa),156617
5619,2021-12-23 09:51,Playboi Carti,Sky,192903
5620,2021-12-23 09:55,Travis Scott,Antidote,262068
5621,2021-12-23 09:58,Dreamville,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",168676
5622,2021-12-23 10:03,Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",279392
5623,2021-12-23 10:06,Slump6s,Apologies,178619
5624,2021-12-23 10:10,Van Buren Records,CULT,279420
5625,2021-12-23 10:13,Drake,Fountains (with Tems),191815
5626,2021-12-23 10:16,Earl Sweatshirt,2010,147604
5627,2021-12-23 10:19,Cordae,Dream in Color,182338
5628,2021-12-23 10:22,Langston Bristol,Activate,189117
5629,2021-12-23 10:25,Marlon Craft,PACE,190760
5630,2021-12-23 10:29,Kendrick Lamar,Backseat Freestyle,212074
5631,2021-12-23 10:33,Kanye West,Hurricane,242656
5632,2021-12-23 10:47,Drake,Lemon Pepper Freestyle (feat. Rick Ross),76467
5633,2021-12-23 10:49,FT News Briefing,Who made up the metaverse?,12425
5634,2021-12-23 11:01,FT News Briefing,Who made up the metaverse?,676458
5635,2021-12-23 14:08,KAYTRANADA,DYSFUNCTIONAL,19349
5636,2021-12-23 14:12,KAYTRANADA,DYSFUNCTIONAL,220703
5637,2021-12-23 14:13,Aminé,Blinds,86126
5638,2021-12-23 14:16,Malik Moses,Show Me Something,196641
5639,2021-12-23 14:21,The Hics,Caught In A Lie,255079
5640,2021-12-23 14:25,Tierra Whack,Only Child,238865
5641,2021-12-23 14:26,Mndsgn,Papayaberry,85815
5642,2021-12-23 14:31,Phony Ppl,HelGa.,284691
5643,2021-12-23 14:34,Daruma,Murri,177415
5644,2021-12-23 14:37,rum.gold,Hazel Chandeliers,205669
5645,2021-12-23 14:41,Yellow Days,I'll Be Loving You,245676
5646,2021-12-23 14:45,Yeek,Only in the West,195527
5647,2021-12-23 15:03,Orion Sun,El Camino,75908
5648,2021-12-23 15:52,Victor Démé,Djôn'Maya,12458
5649,2021-12-23 15:56,Victor Démé,Djôn'Maya,237104
5650,2021-12-23 16:01,David Walters,Kryé Mwen,301141
5651,2021-12-23 16:05,Mariem Hassan,Arrabi al Arabe,265651
5652,2021-12-23 16:10,Ibrahim Maalouf,True Sorry,290825
5653,2021-12-23 16:13,Amadou & Mariam,Sabali,196103
5654,2021-12-23 16:16,Blick Bassy,Woñi,176703
5655,2021-12-23 16:20,Bibi Tanga & The Selenites,My Heart is Jumping,227567
5656,2021-12-23 16:25,Calypso Rose,Calypso Blues,259663
5657,2021-12-23 16:33,Momo Wandel Soumah,Félenko Yéfé,499169
5658,2021-12-23 16:37,Ibrahim Maalouf,Una Rosa Blanca,264795
5659,2021-12-23 16:41,-M-,Solidarité,194882
5660,2021-12-23 16:45,Fatoumata Diawara,Nterini - A COLORS SHOW,231329
5661,2021-12-23 16:50,Bonga,Mona Ki Ngi Xica,299646
5662,2021-12-23 16:53,Gaël Faye,Chalouper,214941
5663,2021-12-23 16:57,Blundetto,Slow Dance - Voilaaa Remix,249176
5664,2021-12-23 17:00,Oxmo Puccino,Toucher l'horizon - Remasterisé,177892
5665,2021-12-23 17:12,Mathieu Boogaerts,Avant que je m'ennuie,212568
5666,2021-12-23 17:16,Roseaux,Kaät,246878
5667,2021-12-23 17:20,Quantic,Time Is the Enemy,219346
5668,2021-12-23 17:24,Chiwoniso,Zvichapera,244648
5669,2021-12-23 17:28,Blundetto,Warm My Soul - with Courtney John,242568
5670,2021-12-23 17:32,Calypso Rose,No Madame (Polo & Pan Remix),210661
5671,2021-12-23 17:35,Dooz Kawa,Me faire la belle,202921
5672,2021-12-23 17:39,Jehro,Life,211873
5673,2021-12-23 17:42,Melissa Laveaux,Nan fon bwa,200887
5674,2021-12-23 17:46,Vaudou Game,Pas Contente,212907
5675,2021-12-23 17:49,Blundetto,Fly High,189298
5676,2021-12-23 17:53,Moriarty,Jimmy,264315
5677,2021-12-23 17:57,Chinese Man,Washington Square,249259
5678,2021-12-23 18:00,Cocoon,Chupee,176211
5679,2021-12-23 18:05,Bibi Tanga & The Selenites,Be Africa,255915
5680,2021-12-23 18:09,Sages comme des sauvages,Lailakomo,270931
5681,2021-12-23 18:15,Roseaux,Walking On the Moon,326335
5682,2021-12-23 18:19,Synapson,Djon maya maï (feat. Victor Démé) - Vintage Culture and Zerky Remix,252655
5683,2021-12-23 18:23,Chinese Man,Ordinary Man,217607
5684,2021-12-23 18:26,Guts,Want It Back,211231
5685,2021-12-23 18:35,Ebo Taylor,Eye Nyam Nam 'A' Mensuro - Henrik Schwarz Blend,557875
5686,2021-12-23 18:40,Féloche,Silbo,239669
5687,2021-12-23 18:45,Ayub Ogada,Kothbiro,336642
5688,2021-12-23 18:50,Roseaux,I Am Going Home,307647
5689,2021-12-23 18:54,Rachid Taha,Minouche,199654
5690,2021-12-23 18:58,Guts,Peaceful Life,245922
5691,2021-12-23 19:01,Biga*Ranx,Liquid Sunshine,193167
5692,2021-12-23 19:06,Habib Koité,Wassiye,285075
5693,2021-12-23 19:09,Cocoon,I Can't Wait,175274
5694,2021-12-23 19:13,Chinese Man,I've got that tune,269114
5695,2021-12-23 19:17,Tiken Jah Fakoly,Is It Because I'm Black ?,213948
5696,2021-12-23 19:21,The Souljazz Orchestra,Kingdom Come,251662
5697,2021-12-23 19:26,Naâman,My Days,312339
5698,2021-12-23 19:31,Susheela Raman,Maya,277098
5699,2021-12-24 09:58,Cocoon,I Can't Wait,32874
5700,2021-12-24 10:04,KAYTRANADA,TRACK UNO,344120
5701,2021-12-24 10:06,KAYTRANADA,BUS RIDE,133346
5702,2021-12-24 10:09,KAYTRANADA,GOT IT GOOD,177877
5703,2021-12-24 10:10,KAYTRANADA,GOT IT GOOD,50702
5704,2021-12-24 10:13,KAYTRANADA,TOGETHER,197240
5705,2021-12-24 10:18,KAYTRANADA,DRIVE ME CRAZY,277787
5706,2021-12-24 10:20,KAYTRANADA,WEIGHT OFF,155960
5707,2021-12-24 10:24,KAYTRANADA,ONE TOO MANY,218240
5708,2021-12-24 10:26,KAYTRANADA,DESPITE THE WEATHER,121947
5709,2021-12-24 10:31,KAYTRANADA,GLOWED UP,298027
5710,2021-12-24 10:35,KAYTRANADA,BREAKDANCE LESSON N.1,268080
5711,2021-12-24 10:39,KAYTRANADA,YOU'RE THE ONE,227707
5712,2021-12-24 10:44,KAYTRANADA,VIVID DREAMS,276760
5713,2021-12-24 10:48,KAYTRANADA,LITE SPOTS,230920
5714,2021-12-24 10:52,KAYTRANADA,LEAVE ME ALONE,277960
5715,2021-12-24 10:57,KAYTRANADA,BULLETS,268914
5716,2021-12-24 11:00,Terrace Martin,From My Heart and My Soul (feat. Phoelix),150496
5717,2021-12-24 11:03,Free Nationals,Eternal Light,193740
5718,2021-12-24 11:05,Jean Deaux,Recipe!,149077
5719,2021-12-24 11:09,Raveena,Close 2 U,239835
5720,2021-12-24 11:11,Slum Village,Fall In Love,26150
5721,2021-12-24 11:34,Slum Village,Fall In Love,2345
5722,2021-12-24 11:59,"Today, Explained",Four days of work?,851545
5723,2021-12-24 18:33,Count Basie Orchestra,Good “Swing” Wenceslas,5440
5724,2021-12-24 18:37,Count Basie Orchestra,Good “Swing” Wenceslas,208126
5725,2021-12-24 18:40,Chris Botti,O Little Town of Bethlehem,189519
5726,2021-12-24 18:44,The Eddie Higgins Trio,Dech The Hall Boughs Of Holly,221397
5727,2021-12-24 18:47,Pasquale Grasso,White Christmas,171896
5728,2021-12-24 18:50,José James,Christmas in New York,177692
5729,2021-12-24 18:53,Scott Leonard Jazz Band,Have Yourself A Merry Little Christmas - Fireplace,200863
5730,2021-12-24 18:58,Ann Hampton Callaway,One Star,275424
5731,2021-12-24 19:00,Chet Baker Quartet,Winter Wonderland,147598
5732,2021-12-24 19:03,Ledisi,What Are You Doing New Year's Eve?,185814
5733,2021-12-24 19:08,Charlie Parker,White Christmas,296879
5734,2021-12-24 19:11,Nat King Cole,The Christmas Song (Merry Christmas To You),191531
5735,2021-12-24 19:15,Geri Allen,A Child Is Born,223356
5736,2021-12-24 19:20,Bill Evans,Santa Claus Is Coming To Town,263829
5737,2021-12-24 19:22,Laufey,Love To Keep Me Warm,157725
5738,2021-12-24 19:27,Shane Hampsheir,Last Christmas,293436
5739,2021-12-24 19:32,Nat King Cole,A Nightingale Sang In Berkeley Square (duet with Gloria Estefan),298655
5740,2021-12-24 19:36,Oscar Peterson,O Little Town of Bethlehem,195594
5741,2021-12-24 19:39,Dave Brubeck,To Us Is Given,211891
5742,2021-12-24 19:42,Ella Fitzgerald,Sleigh Ride,175639
5743,2021-12-24 19:45,Norah Jones,Christmas Calling (Jolly Jones),199710
5744,2021-12-24 19:50,Wynton Marsalis,Carol Of The Bells,291887
5745,2021-12-24 19:53,Wynton Marsalis,Winter Wonderland,172438
5746,2021-12-24 19:57,Ellis Marsalis,The Little Drummer Boy (feat. Bill Huntington & Jason Marsalis),256431
5747,2021-12-24 20:02,Oscar Peterson,What Child Is This?,286124
5748,2021-12-24 20:06,Jeremy Lister,The Little Things,222862
5749,2021-12-24 20:09,Tasha Layton,Diddly Squat,184622
5750,2021-12-24 20:13,Massimo Faraò,My Christmas Night,247657
5751,2021-12-24 20:16,Leslie Odom Jr.,The Christmas Waltz,182425
5752,2021-12-24 20:22,Vince Guaraldi Trio,Greensleeves,328334
5753,2021-12-24 20:25,John Legend,Christmas Time Is Here,200541
5754,2021-12-24 20:30,Joe Pass,Angels We Have Heard on High / Joy to the World,275249
5755,2021-12-24 20:33,Don Sebesky,Snowfall,192128
5756,2021-12-24 20:38,The Eddie Higgins Trio,O Lettle Town Of Bethlehem,288652
5757,2021-12-24 20:42,Stacey Kent,Christmas Time is Here,226372
5758,2021-12-24 20:46,Eric Chacón,Jingle Bells,252561
5759,2021-12-24 20:49,David Finck,Christmas Time Is Here,194340
5760,2021-12-24 20:52,Duke Ellington,Sugar Rum Cherry (Dance of the Sugar-Plum Fairy),184487
5761,2021-12-24 20:57,Leif Shires,The Christmas Song,289353
5762,2021-12-24 21:00,Ramsey Lewis Trio,Here Comes Santa Claus,158300
5763,2021-12-24 21:03,Nat King Cole,The Christmas Song (Chestnuts Roasting On An Open Fire) (duet with John Legend),209638
5764,2021-12-24 21:07,Count Basie Orchestra,The Christmas Song,220852
5765,2021-12-24 21:11,Gabriel Latchin Trio,I'll Be Home for Christmas,215190
5766,2021-12-24 21:15,Gabriel Latchin Trio,Santa Claus Is Comin' to Town,249420
5767,2021-12-24 21:17,Jeremy Lister,Fly Santa Fly,124862
5768,2021-12-24 21:20,Burna Boy,B. D’OR (feat. Wizkid),189428
5769,2021-12-24 21:28,Major League Djz,Dinaledi,495397
5770,2021-12-24 21:31,CKay,Jeje de Whine,175885
5771,2021-12-24 21:35,Ayra Starr,Bloody Samaritan,186685
5772,2021-12-24 21:39,Wande Coal,So Mi So,244598
5773,2021-12-24 21:42,L.A.X,Sempe,170878
5774,2021-12-24 21:45,Rema,Dumebi,179350
5775,2021-12-24 21:49,WizKid,Smile (feat. H.E.R.),251426
5776,2021-12-24 21:52,Skepta,Energy (Stay Far Away),199143
5777,2021-12-24 21:55,Tiwa Savage,Koroba,153392
5778,2021-12-24 21:59,Burna Boy,Ye,231153
5779,2021-12-24 22:01,Juls,Mmayewa,168551
5780,2021-12-24 22:04,Rema,Woman,171915
5781,2021-12-24 22:05,DJ Tunez,REQUIRE (with Olamide),15663
5782,2021-12-24 22:08,WizKid,Ginger (feat. Burna Boy),195607
5783,2021-12-24 22:11,Omah Lay,Understand,174109
5784,2021-12-24 22:30,Burna Boy,Onyeka (Baby),35564
5785,2021-12-25 11:22,Bill Evans,Santa Claus Is Coming To Town,17102
5786,2021-12-25 11:27,Bill Evans,Santa Claus Is Coming To Town,308005
5787,2021-12-25 11:30,Norah Jones,Christmas Don't Be Late,160290
5788,2021-12-25 11:33,Pasquale Grasso,White Christmas,172413
5789,2021-12-25 11:36,Wynton Marsalis,Winter Wonderland,172960
5790,2021-12-25 11:40,Massimo Faraò,My Christmas Night,248052
5791,2021-12-25 11:44,Ann Hampton Callaway,One Star,275760
5792,2021-12-25 11:48,Nancy Wilson,Let It Snow! Let It Snow! Let It Snow!,236253
5793,2021-12-25 11:53,Shane Hampsheir,Last Christmas,293692
5794,2021-12-25 11:57,Count Basie Orchestra,Good “Swing” Wenceslas,213920
5795,2021-12-25 12:00,Jamie Cullum,Christmas Don't Let Me Down - Single Version,200934
5796,2021-12-25 12:03,José James,Christmas in New York,178067
5797,2021-12-25 12:06,Ledisi,What Are You Doing New Year's Eve?,186333
5798,2021-12-26 08:43,Geri Allen,A Child Is Born,184910
5799,2021-12-26 10:06,VIC MENSA,KWAKU,15509
5800,2021-12-26 10:08,VIC MENSA,KWAKU,155105
5801,2021-12-26 10:12,VIC MENSA,FR33DOM (ft. Zacari),200667
5802,2021-12-26 10:17,VIC MENSA,"MOOSA (ft. Jeremih, Eryn Allen Kane, Wyatt Waddell)",312387
5803,2021-12-26 10:21,VIC MENSA,"SHELTER (ft. Wyclef Jean, Chance The Rapper)",261707
5804,2021-12-26 10:24,VIC MENSA,THE TASTE feat. BJ The Chicago Kid & Papi Beatz,186195
5805,2021-12-26 10:58,Rexx Life Raj,Aura (feat. Kojey Radical),24551
5806,2021-12-26 11:03,Rexx Life Raj,Aura (feat. Kojey Radical),6762
5807,2021-12-26 11:04,Rexx Life Raj,Aura (feat. Kojey Radical),8583
5808,2021-12-26 11:04,Nicki Parrott,Blue Christmas,22090
5809,2021-12-26 11:04,Luca Francis,Jingle Bells,7970
5810,2021-12-26 11:05,Xola Navy,Cameraman,27307
5811,2021-12-26 11:05,Tyla,Overdue (feat. DJ Lag & Kooldrink),18449
5812,2021-12-26 11:09,Tyla,Overdue (feat. DJ Lag & Kooldrink),226421
5813,2021-12-26 11:12,Prince Kaybee,Umenitosha - Robin M Edit,168608
5814,2021-12-26 11:16,Sha Sha,Woza (Radio Edit),265059
5815,2021-12-26 11:20,Tyla,Getting Late,254108
5816,2021-12-26 11:26,Prince Kaybee,Better Days - Intro Dub,342925
5817,2021-12-26 11:32,Prince Kaybee,Fetch Your Life - Edit,324021
5818,2021-12-26 11:37,Prince Kaybee,Gugulethu - Remix,329298
5819,2021-12-26 11:43,Prince Kaybee,Story Teller,356019
5820,2021-12-26 11:48,Prince Kaybee,Monasi,279330
5821,2021-12-26 11:53,Prince Kaybee,Yebo Yes,329451
5822,2021-12-26 11:56,Prince Kaybee,Outro,167114
5823,2021-12-26 12:03,Prince Kaybee,I Will Fly,384645
5824,2021-12-26 12:07,Tyla,Getting Late,254179
5825,2021-12-26 12:11,Tyla,Overdue (feat. DJ Lag & Kooldrink),226444
5826,2021-12-26 12:15,Sha Sha,Woza (Radio Edit),265343
5827,2021-12-26 12:21,Prince Kaybee,Better Days - Intro Dub,342893
5828,2021-12-26 12:26,Prince Kaybee,Yebo Yes,329629
5829,2021-12-26 12:32,Prince Kaybee,Fetch Your Life - Edit,324354
5830,2021-12-26 12:37,Prince Kaybee,Gugulethu - Remix,329697
5831,2021-12-26 12:40,Prince Kaybee,Umenitosha - Robin M Edit,168539
5832,2021-12-26 12:46,Prince Kaybee,Story Teller,356166
5833,2021-12-26 12:49,Prince Kaybee,Outro,166997
5834,2021-12-26 12:54,Prince Kaybee,Monasi,279562
5835,2021-12-26 13:00,Prince Kaybee,I Will Fly,384667
5836,2021-12-26 13:04,Tyla,Getting Late,254052
5837,2021-12-26 13:09,Tyla,Getting Late,254133
5838,2021-12-26 13:23,Tyla,Getting Late,65884
5839,2021-12-27 10:29,Fally Ipupa,Likolo (feat. Ninho),195720
5840,2021-12-27 10:33,DJ Merco,Tchougoal,207935
5841,2021-12-27 10:36,Gaz Mawete,Olingi Nini,226680
5842,2021-12-27 10:42,Roga Roga,Moyini Mbote,304881
5843,2021-12-27 10:44,Serge Beynaud,Ewee,165108
5844,2021-12-27 10:49,Fally Ipupa,Nzoto,278168
5845,2021-12-27 10:52,Timaya,The Mood,161684
5846,2021-12-27 10:54,Sdala B,Khanyisa,522
5847,2021-12-27 10:54,Moise Mbiye,Na Nzela Na Ngai,131097
5848,2021-12-27 11:02,Mr JazziQ,"Shaker Smart (feat. Mellow & Sleazy, Djy Ma'Ten & M.J)",510201
5849,2021-12-27 11:08,Shuffle Muzik,Sgubu,328432
5850,2021-12-27 11:12,Winnie Khumalo,Loluthando,247869
5851,2021-12-27 11:18,Young Stunna,Shenta (feat. Nkulee501 & Skroef28),348352
5852,2021-12-27 11:24,Reece Madlisa,iJob iJob,385000
5853,2021-12-27 11:30,Villosoul,Space Dance,379806
5854,2021-12-27 11:44,Nkulee501,Sgija (feat. Young Stunna),17282
5855,2021-12-27 19:17,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),6613
5856,2021-12-27 19:20,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),195003
5857,2021-12-27 19:23,Dreamville,Big Black Truck (with JID),152652
5858,2021-12-27 19:26,J. Cole,MIDDLE CHILD,212640
5859,2021-12-27 19:30,Dreamville,"1993 (with J. Cole, JID, Cozz & EARTHGANG feat. Smino & Buddy)",209639
5860,2021-12-27 19:33,Dreamville,BUSSIT (with Ari Lennox),149612
5861,2021-12-27 19:36,Ari Lennox,Backseat,218664
5862,2021-12-27 19:40,EARTHGANG,Top Down,196141
5863,2021-12-27 19:43,Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",217417
5864,2021-12-27 19:46,Ari Lennox,BMO,146398
5865,2021-12-27 19:50,Dreamville,Still Dreamin (with JID & Lute feat. 6LACK),260549
5866,2021-12-27 19:54,JID,Off Deez (with J. Cole),212911
5867,2021-12-27 19:56,Lute,GED (Gettin Every Dolla),154013
5868,2021-12-27 20:00,J. Cole,Caged Bird,239436
5869,2021-12-27 20:03,Dreamville,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",168683
5870,2021-12-27 20:06,Bas,Boca Raton (with A$AP Ferg),196948
5871,2021-12-27 20:09,EARTHGANG,Bank,178866
5872,2021-12-27 20:13,Dreamville,Up Up Away (with JID & EARTHGANG feat. Vince Staples),199114
5873,2021-12-27 20:15,J. Cole,Folgers Crystals,142726
5874,2021-12-27 20:18,Young Thug,The London (feat. J. Cole & Travis Scott),199545
5875,2021-12-27 20:23,Dreamville,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),283646
5876,2021-12-27 20:26,JID,NEVER,5458
5877,2021-12-28 09:56,Kairo,For You,97685
5878,2021-12-28 09:57,Kairo,For You,22703
5879,2021-12-28 10:00,SpotemGottem,No Strings Attached (with Tory Lanez),182930
5880,2021-12-28 10:03,FKA twigs,Tears In The Club (feat. The Weeknd),196760
5881,2021-12-28 10:06,Bobby Shmurda,Shmoney (feat. Quavo & Rowdy Rebel),170877
5882,2021-12-28 10:12,Kabza De Small,Break,382334
5883,2021-12-28 10:13,R3HAB,Most People (with Lukas Graham) (R3HAB VIP Remix),26109
5884,2021-12-28 10:16,Fireboy DML,Peru,187896
5885,2021-12-28 10:19,Tierra Whack,Heaven,179439
5886,2021-12-28 10:23,Luv Resval,Black Pearl,227373
5887,2021-12-28 10:25,David Guetta,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie) - David Guetta Downtempo Dance Remix",136008
5888,2021-12-28 10:28,No Limit,Goodbye,200417
5889,2021-12-28 10:31,Booba,PRT,158898
5890,2021-12-28 10:32,Years & Years,Sweet Talker - Acoustic,63342
5891,2021-12-28 10:35,Culture Pushaz Collective,MAKE ME SMILE,199518
5892,2021-12-28 10:39,Jacquees,Land Of The Free (feat. 2 Chainz),193413
5893,2021-12-28 10:42,BandoPop,Flights,206838
5894,2021-12-28 10:47,Ray Angry,#TOYLAND,269714
5895,2021-12-28 10:50,DJ Snake,Ring The Alarm - Habstrakt Remix,176250
5896,2021-12-28 12:04,INNA,UP,65399
5897,2021-12-29 09:20,extremely bad man,Bombae Lemonade,4714
5898,2021-12-29 09:24,extremely bad man,Bombae Lemonade,216520
5899,2021-12-29 09:27,Gwen Bunn,Between The Lines,223397
5900,2021-12-29 09:30,Phony Ppl,aGe of You.,173907
5901,2021-12-29 09:34,Jahi Sundance,very busy (remix),251467
5902,2021-12-29 09:38,Slowya.roll,Typhoon,223302
5903,2021-12-29 09:41,Alex Siegel,Up All Night,177000
5904,2021-12-29 09:44,KALLITECHNIS,colo(u)rs,187030
5905,2021-12-29 09:48,October Tooth,Tennis Match,210184
5906,2021-12-29 09:52,Patrick Paige II,Whisper (Want My Luv),229558
5907,2021-12-29 09:56,Tall Black Guy,I Will Never Know (feat. Moonchild),276333
5908,2021-12-29 09:59,Kiefer,Happysad Sunday,168000
5909,2021-12-29 10:02,Acidslop,Freedom to Talk,157750
5910,2021-12-29 10:05,Larry June,Friday Activities,191461
5911,2021-12-29 10:07,Laufey,Love To Keep Me Warm,158133
5912,2021-12-29 10:10,Reliably Bad,Make It Out,180701
5913,2021-12-29 10:14,Keys Open Doors,Why You in LA,188839
5914,2021-12-29 10:22,Kamasi Washington,"Sun Kissed Child - From ""Liberated / Music For the Movement Vol. 3""",480709
5915,2021-12-29 10:25,Jungle,Talk About It,204000
5916,2021-12-29 10:29,Acidslop,Mies Van Der Rohe,239475
5917,2021-12-29 10:32,Tamaraebi,Brown Angel,182000
5918,2021-12-29 10:35,Bnnyhunna,Paradox,157230
5919,2021-12-29 10:37,C.S. Armstrong,Limit To Your Love,142656
5920,2021-12-29 10:40,Phony Ppl,RExER.,186547
5921,2021-12-29 10:43,p-rallel,Blue Denim Jeans,192333
5922,2021-12-29 10:46,Radiant Children,Mariposa,184787
5923,2021-12-29 10:49,Kiefer,Superhero,166449
5924,2021-12-29 10:52,Free Nationals,Eternal Light,193740
5925,2021-12-29 10:56,Wale,Light Years (feat. Rick Ross),233000
5926,2021-12-29 11:11,Kuna Maze,Bill,138045
5927,2021-12-29 11:35,"Today, Explained",Good news,1199126
5928,2021-12-29 11:37,"Today, Explained",Four days of work?,135818
5929,2021-12-29 14:43,JID,NEVER,70700
5930,2021-12-29 15:59,Acquired,Kevin Rose from Web 2.0 to Web3,10448
5931,2021-12-29 17:00,Acquired,Special: Solana (with CEO Anatoly Yakovenko),3281895
5932,2021-12-30 10:11,Wu-Tang Clan,"Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man)",12864
5933,2021-12-30 10:14,Wu-Tang Clan,"Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man)",202992
5934,2021-12-30 10:18,A Tribe Called Quest,Buggin' Out,217467
5935,2021-12-30 10:19,Nas,Death Row East,31717
5936,2021-12-30 10:19,People Under The Stairs,Montego Slay,2115
5937,2021-12-30 10:21,Whoarei,Loving You Aint Complicated,133066
5938,2021-12-30 10:25,K-OS,Crucial (Kaytranada Remix),236748
5939,2021-12-30 10:29,Camp Lo,Coolie High,241133
5940,2021-12-30 10:33,Gang Starr,Discipline,257067
5941,2021-12-30 10:37,Reflection Eternal,On Mission,256893
5942,2021-12-30 10:40,Imperetiv,Under the Scope,136226
5943,2021-12-30 10:41,The Beat Junkies,(Any Man Intro) The Beat Junkies,63973
5944,2021-12-30 10:45,Digable Planets,Rebirth Of Slick (Cool Like Dat),261267
5945,2021-12-30 10:49,Shabaam Sahdeeq,Every Rhyme I Write,236507
5946,2021-12-30 10:54,Company Flow,Patriotism,308707
5947,2021-12-30 10:58,Shayhan,Godspeed,213337
5948,2021-12-30 11:01,Mos Def,Next Universe,186080
5949,2021-12-30 11:04,Jasepy,Little Bit,212437
5950,2021-12-30 11:09,Gang Starr,You Know My Steez,247560
